game_id,team_id,HoA,won,head_coach,goals,shots,hits,pim
2021020498,16,home,False,Derek King,2,24,24,9
2021020498,13,away,False,Andrew Brunette,5,25,30,15
2021020263,9,home,False,D.J. Smith,1,30,30,4
2021020263,3,away,False,Gerard Gallant,2,33,26,2
2021020515,29,home,True,Brad Larsen,7,39,17,4
2021020515,7,away,True,Don Granato,3,36,15,6
2021020581,53,home,True,André Tourigny,3,27,25,4
2021020581,25,away,True,Rick Bowness,1,33,21,6
2021020648,22,home,False,Jay Woodcroft,3,33,22,16
2021020648,30,away,False,Dean Evason,7,22,19,4
2021021161,28,home,False,Bob Boughner,1,36,36,22
2021021161,54,away,False,Peter DeBoer,4,35,15,22
2021020508,6,home,True,Bruce Cassidy,5,45,20,8
2021020508,21,away,True,Jared Bednar,1,29,28,6
2021020639,4,home,False,Mike Yeo,3,41,22,9
2021020639,12,away,False,Rod Brind'Amour,4,31,14,13
2021020564,20,home,True,Darryl Sutter,3,31,19,6
2021020564,52,away,True,Dave Lowry,1,23,16,8
2021020601,8,home,True,Martin St. Louis,5,24,38,6
2021020601,10,away,True,Sheldon Keefe,2,37,26,6
2021020534,23,home,True,Bruce Boudreau,5,46,24,8
2021020534,55,away,True,Dave Hakstol,2,27,24,8
2021020511,13,home,False,Andrew Brunette,4,48,26,6
2021020511,18,away,False,John Hynes,6,33,34,6
2021020528,29,home,True,Brad Larsen,4,30,24,6
2021020528,10,away,True,Sheldon Keefe,3,42,11,4
2021020584,9,home,True,D.J. Smith,4,34,30,6
2021020584,30,away,True,Dean Evason,3,43,17,8
2021020848,4,home,False,Mike Yeo,1,26,22,2
2021020848,19,away,False,Craig Berube,4,26,16,4
2021020536,24,home,False,Dallas Eakins,3,29,20,15
2021020536,28,away,False,Bob Boughner,3,43,26,13
2021020595,55,home,False,Dave Hakstol,2,25,20,2
2021020595,2,away,False,Barry Trotz,5,36,19,2
2021020490,17,home,False,Jeff Blashill,2,34,11,8
2021020490,21,away,False,Jared Bednar,5,31,12,8
2021020812,14,home,True,Jon Cooper,5,23,29,4
2021020812,22,away,True,Jay Woodcroft,3,30,34,8
2021020813,25,home,True,Rick Bowness,3,39,15,6
2021020813,52,away,True,Dave Lowry,2,22,12,10
2021021273,8,home,True,Martin St. Louis,4,29,13,11
2021021273,7,away,True,Don Granato,0,32,14,9
2021020814,53,home,False,André Tourigny,2,19,20,14
2021020814,26,away,False,Todd McLellan,3,35,26,4
2021020497,5,home,False,Mike Sullivan,1,38,23,12
2021020497,1,away,False,Lindy Ruff,6,36,21,10
2021020815,10,home,True,Sheldon Keefe,3,25,14,8
2021020815,30,away,True,Dean Evason,1,30,21,4
2021020816,13,home,False,Andrew Brunette,3,42,27,4
2021020816,29,away,False,Brad Larsen,6,28,43,8
2021020818,3,home,True,Gerard Gallant,4,21,24,12
2021020818,15,away,True,Peter Laviolette,1,37,17,8
2021020819,18,home,False,John Hynes,1,20,44,13
2021020819,25,away,False,Rick Bowness,1,28,31,15
2021020820,23,home,True,Bruce Boudreau,7,38,30,2
2021020820,20,away,True,Darryl Sutter,1,30,38,34
2021020822,55,home,False,Dave Hakstol,2,27,18,10
2021020822,6,away,False,Bruce Cassidy,3,39,19,6
2021020821,28,home,False,Bob Boughner,3,28,32,16
2021020821,2,away,False,Barry Trotz,3,47,19,14
2021020823,12,home,True,Rod Brind'Amour,4,50,9,10
2021020823,29,away,True,Brad Larsen,0,19,25,20
2021020825,19,home,True,Craig Berube,5,23,15,12
2021020825,7,away,True,Don Granato,3,38,11,8
2021020824,16,home,True,Derek King,8,37,19,13
2021020824,1,away,True,Lindy Ruff,5,36,26,27
2021020826,21,home,True,Jared Bednar,6,42,26,6
2021020826,52,away,True,Dave Lowry,3,29,23,20
2021020827,53,home,True,André Tourigny,3,32,41,4
2021020827,54,away,True,Peter DeBoer,1,44,17,6
2021020828,24,home,False,Dallas Eakins,1,25,31,8
2021020828,26,away,False,Todd McLellan,4,32,18,8
2021020831,13,home,False,Andrew Brunette,3,47,31,4
2021020831,22,away,False,Jay Woodcroft,4,22,24,10
2021020832,4,home,True,Mike Yeo,2,22,21,11
2021020832,15,away,True,Peter Laviolette,1,28,30,9
2021020833,5,home,True,Mike Sullivan,1,26,39,10
2021020833,3,away,True,Gerard Gallant,0,27,43,10
2021020830,9,home,False,D.J. Smith,1,27,30,8
2021020830,8,away,False,Martin St. Louis,2,32,15,8
2021020834,18,home,False,John Hynes,2,28,33,18
2021020834,14,away,False,Jon Cooper,3,33,26,18
2021021275,17,home,False,Jeff Blashill,7,33,14,0
2021021275,10,away,False,Sheldon Keefe,10,39,9,6
2021020835,20,home,True,Darryl Sutter,7,35,29,10
2021020835,30,away,True,Dean Evason,3,25,15,16
2021020836,54,home,False,Peter DeBoer,2,36,13,6
2021020836,21,away,False,Jared Bednar,3,21,29,4
2021020838,28,home,False,Bob Boughner,1,16,24,8
2021020838,6,away,False,Bruce Cassidy,3,37,20,10
2021020837,26,home,True,Todd McLellan,5,35,12,6
2021020837,2,away,True,Barry Trotz,2,28,26,10
2021020840,12,home,True,Rod Brind'Amour,2,29,27,10
2021020840,22,away,True,Jay Woodcroft,1,30,29,8
2021020843,25,home,True,Rick Bowness,4,31,15,2
2021020843,7,away,True,Don Granato,2,40,15,6
2021020842,16,home,False,Derek King,0,30,24,8
2021020842,19,away,False,Craig Berube,4,35,17,8
2021020844,53,home,False,André Tourigny,3,29,27,2
2021020844,52,away,False,Dave Lowry,5,38,26,2
2021020841,29,home,False,Brad Larsen,2,34,16,20
2021020841,5,away,False,Mike Sullivan,3,40,16,4
2021020839,3,home,False,Gerard Gallant,2,33,26,2
2021020839,23,away,False,Bruce Boudreau,5,34,18,6
2021020845,24,home,False,Dallas Eakins,0,34,21,8
2021020845,2,away,False,Barry Trotz,4,22,25,8
2021020846,28,home,True,Bob Boughner,3,24,32,9
2021020846,55,away,True,Dave Hakstol,1,40,15,15
2021020847,1,home,True,Lindy Ruff,7,33,26,2
2021020847,23,away,True,Bruce Boudreau,2,38,35,4
2021020849,15,home,False,Peter Laviolette,3,33,39,10
2021020849,10,away,False,Sheldon Keefe,5,28,23,8
2021020850,26,home,False,Todd McLellan,0,34,30,11
2021020850,6,away,False,Bruce Cassidy,7,32,33,9
2021020852,14,home,True,Jon Cooper,5,22,28,26
2021020852,9,away,True,D.J. Smith,2,27,27,26
2021020853,4,home,False,Mike Yeo,0,39,27,10
2021020853,22,away,False,Jay Woodcroft,3,32,19,4
2021020854,29,home,True,Brad Larsen,4,31,30,13
2021020854,1,away,True,Lindy Ruff,3,33,5,11
2021020851,17,home,True,Jeff Blashill,4,41,19,4
2021020851,12,away,True,Rod Brind'Amour,3,30,18,8
2021020855,30,home,False,Dean Evason,1,33,48,15
2021020855,20,away,False,Darryl Sutter,5,27,34,17
2021020856,52,home,True,Dave Lowry,8,30,31,19
2021020856,8,away,True,Martin St. Louis,4,35,17,19
2021020857,21,home,True,Jared Bednar,5,43,10,4
2021020857,2,away,True,Barry Trotz,3,31,17,6
2021020858,54,home,True,Peter DeBoer,3,31,15,2
2021020858,28,away,True,Bob Boughner,1,17,34,4
2021020859,24,home,True,Dallas Eakins,4,28,24,7
2021020859,6,away,True,Bruce Cassidy,3,34,23,11
2021020860,10,home,False,Sheldon Keefe,1,30,17,4
2021020860,7,away,False,Don Granato,5,31,20,2
2021020861,3,home,True,Gerard Gallant,5,29,24,11
2021020861,19,away,True,Craig Berube,3,32,25,9
2021020862,25,home,True,Rick Bowness,4,43,25,8
2021020862,26,away,True,Todd McLellan,3,31,15,14
2021020863,55,home,True,Dave Hakstol,4,31,18,6
2021020863,18,away,True,John Hynes,3,22,31,0
2021020864,14,home,False,Jon Cooper,1,21,29,25
2021020864,5,away,False,Mike Sullivan,5,40,15,21
2021020865,13,home,True,Andrew Brunette,3,48,19,23
2021020865,9,away,True,D.J. Smith,0,18,37,55
2021020867,4,home,False,Mike Yeo,4,30,34,2
2021020867,30,away,False,Dean Evason,5,38,33,6
2021020868,15,home,True,Peter Laviolette,4,33,18,6
2021020868,12,away,True,Rod Brind'Amour,0,36,21,12
2021020866,2,home,False,Barry Trotz,3,27,23,4
2021020866,23,away,False,Bruce Boudreau,4,38,19,0
2021020869,16,home,True,Derek King,4,32,32,10
2021020869,22,away,True,Jay Woodcroft,3,32,23,6
2021020870,20,home,False,Darryl Sutter,4,34,15,12
2021020870,8,away,False,Martin St. Louis,5,35,9,6
2021020871,53,home,True,André Tourigny,2,29,22,18
2021020871,21,away,True,Jared Bednar,1,43,27,14
2021020872,54,home,False,Peter DeBoer,2,36,25,2
2021020872,6,away,False,Bruce Cassidy,5,36,28,4
2021020873,7,home,True,Don Granato,5,38,11,21
2021020873,30,away,True,Dean Evason,4,33,14,13
2021020874,14,home,True,Jon Cooper,3,38,31,4
2021020874,17,away,True,Jeff Blashill,1,23,23,8
2021020875,3,home,True,Gerard Gallant,3,32,27,13
2021020875,1,away,True,Lindy Ruff,1,33,19,13
2021020876,12,home,True,Rod Brind'Amour,3,42,23,9
2021020876,5,away,True,Mike Sullivan,2,24,25,11
2021020877,29,home,False,Brad Larsen,3,29,28,2
2021020877,26,away,False,Todd McLellan,4,43,10,2
2021020878,52,home,False,Dave Lowry,3,42,25,8
2021020878,25,away,False,Rick Bowness,4,34,28,14
2021020879,24,home,False,Dallas Eakins,4,24,22,8
2021020879,54,away,False,Peter DeBoer,5,35,17,8
2021020882,2,home,True,Barry Trotz,2,20,22,13
2021020882,19,away,True,Craig Berube,1,31,25,15
2021020883,4,home,True,Mike Yeo,4,27,27,10
2021020883,16,away,True,Derek King,3,29,33,16
2021020888,53,home,True,André Tourigny,8,31,22,9
2021020888,9,away,True,D.J. Smith,5,46,25,15
2021020881,13,home,True,Andrew Brunette,6,39,24,4
2021020881,17,away,True,Jeff Blashill,2,25,17,6
2021020880,10,home,False,Sheldon Keefe,4,38,19,4
2021020880,23,away,False,Bruce Boudreau,6,29,27,4
2021020884,15,home,True,Peter Laviolette,5,25,35,6
2021020884,55,away,True,Dave Hakstol,2,31,18,4
2021020885,29,home,False,Brad Larsen,4,24,28,4
2021020885,6,away,False,Bruce Cassidy,4,32,20,6
2021020887,22,home,False,Jay Woodcroft,2,30,24,8
2021020887,8,away,False,Martin St. Louis,5,29,29,8
2021020889,28,home,False,Bob Boughner,0,20,42,22
2021020889,18,away,False,John Hynes,8,36,31,20
2021020886,21,home,False,Jared Bednar,3,36,21,11
2021020886,20,away,False,Darryl Sutter,4,37,28,11
2021020890,7,home,False,Don Granato,0,19,17,2
2021020890,26,away,False,Todd McLellan,3,32,8,2
2021020891,1,home,True,Lindy Ruff,3,33,13,4
2021020891,19,away,True,Craig Berube,2,21,22,12
2021020894,30,home,False,Dean Evason,3,35,23,8
2021020894,25,away,False,Rick Bowness,6,26,23,10
2021020892,12,home,True,Rod Brind'Amour,3,33,19,6
2021020892,55,away,True,Dave Hakstol,2,30,21,6
2021020893,16,home,False,Derek King,3,27,20,4
2021020893,14,away,False,Jon Cooper,6,32,22,6
2021020895,52,home,False,Dave Lowry,1,46,26,4
2021020895,3,away,False,Gerard Gallant,4,22,18,12
2021020896,54,home,True,Peter DeBoer,2,42,41,4
2021020896,9,away,True,D.J. Smith,1,40,57,4
2021020897,24,home,True,Dallas Eakins,3,36,19,11
2021020897,28,away,True,Bob Boughner,2,22,20,15
2021020898,6,home,False,Bruce Cassidy,2,32,29,8
2021020898,26,away,False,Todd McLellan,3,28,35,6
2021020899,7,home,False,Don Granato,1,30,12,18
2021020899,13,away,False,Andrew Brunette,6,31,6,12
2021020901,29,home,False,Brad Larsen,4,35,22,9
2021020901,10,away,False,Sheldon Keefe,5,33,9,13
2021020900,2,home,False,Barry Trotz,4,36,16,10
2021020900,21,away,False,Jared Bednar,5,49,12,12
2021020532,20,home,True,Darryl Sutter,3,29,19,10
2021020532,22,away,True,Jay Woodcroft,1,28,10,20
2021020904,1,home,True,Lindy Ruff,5,43,17,8
2021020904,21,away,True,Jared Bednar,3,26,9,8
2021020905,4,home,True,Mike Yeo,2,21,27,10
2021020905,54,away,True,Peter DeBoer,1,48,13,8
2021020906,5,home,False,Mike Sullivan,3,35,34,4
2021020906,13,away,False,Andrew Brunette,4,29,22,6
2021020902,10,home,True,Sheldon Keefe,6,32,21,8
2021020902,55,away,True,Dave Hakstol,4,30,25,14
2021020903,17,home,False,Jeff Blashill,2,28,33,8
2021020903,53,away,False,André Tourigny,9,30,22,14
2021020908,19,home,False,Craig Berube,1,23,24,4
2021020908,9,away,False,D.J. Smith,4,28,22,2
2021020909,18,home,True,John Hynes,2,31,33,4
2021020909,25,away,True,Rick Bowness,1,23,30,6
2021020910,30,home,True,Dean Evason,5,28,19,0
2021020910,3,away,True,Gerard Gallant,2,25,18,2
2021020911,52,home,True,Dave Lowry,7,33,21,8
2021020911,14,away,True,Jon Cooper,4,24,17,10
2021020907,16,home,True,Derek King,8,32,28,10
2021020907,24,away,True,Dallas Eakins,3,32,33,6
2021020912,20,home,False,Darryl Sutter,4,35,21,6
2021020912,15,away,False,Peter Laviolette,5,27,12,2
2021020913,22,home,True,Jay Woodcroft,4,40,21,8
2021020913,15,away,True,Peter Laviolette,3,32,19,8
2021020914,23,home,True,Bruce Boudreau,5,33,22,8
2021020914,8,away,True,Martin St. Louis,3,25,18,8
2021020915,6,home,True,Bruce Cassidy,4,36,26,8
2021020915,16,away,True,Derek King,3,25,28,8
2021020916,7,home,True,Don Granato,3,24,11,20
2021020916,54,away,True,Peter DeBoer,1,31,14,20
2021020917,10,home,False,Sheldon Keefe,4,38,42,2
2021020917,53,away,False,André Tourigny,5,23,32,0
2021020918,9,home,True,D.J. Smith,4,27,29,2
2021020918,55,away,True,Dave Hakstol,3,33,21,6
2021020919,17,home,False,Jeff Blashill,5,34,37,8
2021020919,30,away,False,Dean Evason,5,40,38,14
2021020920,13,home,True,Andrew Brunette,6,37,18,18
2021020920,4,away,True,Mike Yeo,3,37,33,28
2021020921,1,home,False,Lindy Ruff,1,34,10,4
2021020921,52,away,False,Dave Lowry,2,30,17,6
2021020923,12,home,True,Rod Brind'Amour,2,37,24,6
2021020923,21,away,True,Jared Bednar,0,36,27,18
2021020693,2,home,True,Barry Trotz,6,33,14,12
2021020693,29,away,True,Brad Larsen,0,25,18,8
2021020924,19,home,True,Craig Berube,6,35,18,13
2021020924,3,away,True,Gerard Gallant,2,29,27,13
2021020925,18,home,True,John Hynes,4,30,34,11
2021020925,24,away,True,Dallas Eakins,1,28,29,9
2021020926,20,home,True,Darryl Sutter,4,32,17,6
2021020926,14,away,True,Jon Cooper,1,31,14,10
2021020927,26,home,False,Todd McLellan,3,36,21,12
2021020927,28,away,False,Bob Boughner,4,30,18,8
2021020929,5,home,True,Mike Sullivan,5,33,34,6
2021020929,54,away,True,Peter DeBoer,2,42,29,8
2021020930,29,home,False,Brad Larsen,2,28,20,16
2021020930,30,away,False,Dean Evason,2,38,16,12
2021020928,2,home,True,Barry Trotz,5,38,15,2
2021020928,52,away,True,Dave Lowry,2,29,28,10
2021020931,23,home,False,Bruce Boudreau,3,26,26,6
2021020931,15,away,False,Peter Laviolette,4,34,23,6
2021020937,18,home,False,John Hynes,4,35,37,6
2021020937,19,away,False,Craig Berube,7,35,37,6
2021020936,12,home,True,Rod Brind'Amour,3,36,18,4
2021020936,4,away,True,Mike Yeo,1,29,20,4
2021020932,6,home,True,Bruce Cassidy,3,40,26,4
2021020932,53,away,True,André Tourigny,2,29,24,2
2021020933,8,home,False,Martin St. Louis,3,33,34,6
2021020933,55,away,False,Dave Hakstol,3,34,16,12
2021020934,9,home,False,D.J. Smith,3,23,25,24
2021020934,16,away,False,Derek King,6,28,19,7
2021020935,1,home,False,Lindy Ruff,1,40,17,4
2021020935,24,away,False,Dallas Eakins,1,34,16,6
2021020939,20,home,True,Darryl Sutter,3,43,23,9
2021020939,17,away,True,Jeff Blashill,0,19,13,11
2021020938,25,home,False,Rick Bowness,4,33,23,4
2021020938,3,away,False,Gerard Gallant,7,29,19,4
2021020941,28,home,True,Bob Boughner,5,27,19,4
2021020941,26,away,True,Todd McLellan,0,29,29,8
2021020940,22,home,True,Jay Woodcroft,4,49,26,13
2021020940,14,away,True,Jon Cooper,1,32,25,19
2021020945,5,home,True,Mike Sullivan,4,22,29,2
2021020945,12,away,True,Rod Brind'Amour,2,43,36,6
2021020942,7,home,True,Don Granato,5,38,30,30
2021020942,10,away,True,Sheldon Keefe,2,36,30,32
2021020944,4,home,False,Mike Yeo,3,30,29,8
2021020944,8,away,False,Martin St. Louis,4,35,15,4
2021020946,29,home,True,Brad Larsen,6,38,25,10
2021020946,54,away,True,Peter DeBoer,4,27,12,8
2021020947,19,home,False,Craig Berube,3,31,20,4
2021020947,52,away,False,Dave Lowry,4,37,19,14
2021020948,30,home,False,Dean Evason,2,28,20,11
2021020948,18,away,False,John Hynes,6,25,18,11
2021020943,2,home,True,Barry Trotz,4,29,25,8
2021020943,24,away,True,Dallas Eakins,3,42,14,8
2021020949,21,home,True,Jared Bednar,3,32,22,6
2021020949,20,away,True,Darryl Sutter,0,46,23,4
2021020950,23,home,False,Bruce Boudreau,1,36,23,6
2021020950,14,away,False,Jon Cooper,2,31,23,6
2021020951,26,home,False,Todd McLellan,2,37,22,6
2021020951,13,away,False,Andrew Brunette,2,32,31,10
2021020952,9,home,False,D.J. Smith,3,43,24,4
2021020952,53,away,False,André Tourigny,5,15,16,8
2021020953,10,home,True,Sheldon Keefe,4,40,31,6
2021020953,25,away,True,Rick Bowness,0,35,42,4
2021020954,8,home,False,Martin St. Louis,3,39,30,8
2021020954,53,away,False,André Tourigny,6,19,11,6
2021020955,3,home,True,Gerard Gallant,4,38,20,6
2021020955,24,away,True,Dallas Eakins,3,23,16,4
2021020956,15,home,False,Peter Laviolette,3,32,30,4
2021020956,2,away,False,Barry Trotz,3,32,23,2
2021020958,18,home,True,John Hynes,4,25,36,10
2021020958,5,away,True,Mike Sullivan,1,36,14,12
2021020959,52,home,True,Dave Lowry,7,23,27,9
2021020959,54,away,True,Peter DeBoer,3,38,16,21
2021020957,16,home,False,Derek King,1,20,30,8
2021020957,6,away,False,Bruce Cassidy,2,48,28,6
2021020960,22,home,True,Jay Woodcroft,7,32,16,4
2021020960,17,away,True,Jeff Blashill,5,35,16,8
2021020961,23,home,True,Bruce Boudreau,6,31,25,6
2021020961,1,away,True,Lindy Ruff,3,35,16,2
2021020962,26,home,False,Todd McLellan,0,23,17,4
2021020962,21,away,False,Jared Bednar,3,27,39,8
2021020963,28,home,False,Bob Boughner,2,26,20,8
2021020963,13,away,False,Andrew Brunette,3,34,18,14
2021020964,9,home,False,D.J. Smith,1,31,22,4
2021020964,29,away,False,Brad Larsen,4,39,19,4
2021020965,30,home,True,Dean Evason,4,34,26,11
2021020965,6,away,True,Bruce Cassidy,2,26,24,13
2021020966,20,home,True,Darryl Sutter,6,40,22,8
2021020966,1,away,True,Lindy Ruff,3,33,10,0
2021020967,55,home,False,Dave Hakstol,1,25,9,12
2021020967,14,away,False,Jon Cooper,4,42,15,10
2021020328,3,home,False,Gerard Gallant,1,30,27,6
2021020328,2,away,False,Barry Trotz,2,28,21,6
2021020968,10,home,True,Sheldon Keefe,3,21,36,6
2021020968,12,away,True,Rod Brind'Amour,2,36,41,2
2021020969,8,home,False,Martin St. Louis,3,31,16,10
2021020969,25,away,False,Rick Bowness,4,35,43,12
2021020970,4,home,True,Mike Yeo,5,33,32,15
2021020970,18,away,True,John Hynes,4,34,38,15
2021020971,29,home,False,Brad Larsen,2,41,16,14
2021020971,15,away,False,Peter Laviolette,7,33,15,14
2021020972,19,home,False,Craig Berube,2,25,30,10
2021020972,5,away,False,Mike Sullivan,2,45,17,10
2021020973,22,home,True,Jay Woodcroft,6,36,25,2
2021020973,7,away,True,Don Granato,1,28,29,6
2021020974,23,home,False,Bruce Boudreau,0,43,18,2
2021020974,17,away,False,Jeff Blashill,1,35,25,16
2021020976,26,home,True,Todd McLellan,3,27,16,6
2021020976,28,away,True,Bob Boughner,0,29,26,12
2021020975,54,home,True,Peter DeBoer,5,33,32,2
2021020975,13,away,True,Andrew Brunette,3,36,50,16
2021020977,9,home,True,D.J. Smith,3,36,18,10
2021020977,4,away,True,Mike Yeo,1,29,17,10
2021020978,12,home,False,Rod Brind'Amour,3,20,26,10
2021020978,15,away,False,Peter Laviolette,3,40,31,10
2021020979,52,home,False,Dave Lowry,2,29,33,28
2021020979,6,away,False,Bruce Cassidy,4,45,19,10
2021020980,20,home,False,Darryl Sutter,0,24,23,8
2021020980,7,away,False,Don Granato,1,34,17,4
2021020981,24,home,False,Dallas Eakins,0,17,21,29
2021020981,13,away,False,Andrew Brunette,3,42,28,11
2021020982,28,home,False,Bob Boughner,3,28,20,9
2021020982,21,away,False,Jared Bednar,5,29,11,17
2021020985,2,home,True,Barry Trotz,4,25,31,4
2021020985,25,away,True,Rick Bowness,2,39,30,4
2021020988,30,home,True,Dean Evason,3,34,15,6
2021020988,16,away,True,Derek King,1,22,26,8
2021020989,22,home,True,Jay Woodcroft,6,40,28,13
2021020989,1,away,True,Lindy Ruff,3,28,23,9
2021020992,54,home,True,Peter DeBoer,5,24,44,6
2021020992,26,away,True,Todd McLellan,1,39,37,4
2021020986,29,home,True,Brad Larsen,5,27,8,6
2021020986,19,away,True,Craig Berube,4,28,12,8
2021020991,53,home,False,André Tourigny,1,21,26,6
2021020991,5,away,False,Mike Sullivan,4,49,25,4
2021020983,8,home,True,Martin St. Louis,5,27,25,8
2021020983,9,away,True,D.J. Smith,1,30,32,6
2021020987,18,home,True,John Hynes,6,34,37,6
2021020987,10,away,True,Sheldon Keefe,3,41,27,8
2021020984,14,home,False,Jon Cooper,1,29,36,19
2021020984,3,away,False,Gerard Gallant,2,27,30,13
2021020990,23,home,False,Bruce Boudreau,2,25,25,4
2021020990,20,away,False,Darryl Sutter,5,44,32,4
2021020993,55,home,True,Dave Hakstol,4,42,20,7
2021020993,17,away,True,Jeff Blashill,2,23,11,15
2021020994,4,home,True,Mike Yeo,2,37,12,2
2021020994,2,away,True,Barry Trotz,1,27,19,8
2021020995,15,home,False,Peter Laviolette,2,38,32,8
2021020995,25,away,False,Rick Bowness,3,23,20,12
2021020996,12,home,False,Rod Brind'Amour,0,44,16,4
2021020996,3,away,False,Gerard Gallant,2,18,39,6
2021020997,16,home,False,Derek King,4,36,20,6
2021020997,52,away,False,Dave Lowry,6,32,22,4
2021020999,28,home,True,Bob Boughner,4,29,22,4
2021020999,53,away,True,André Tourigny,2,25,20,6
2021020998,23,home,False,Bruce Boudreau,2,32,24,6
2021020998,7,away,False,Don Granato,3,29,14,8
2021020646,8,home,False,Martin St. Louis,2,28,19,10
2021020646,6,away,False,Bruce Cassidy,3,46,26,6
2021021001,30,home,True,Dean Evason,3,36,34,6
2021021001,54,away,True,Peter DeBoer,0,28,32,6
2021021002,21,home,True,Jared Bednar,3,31,26,6
2021021002,22,away,True,Jay Woodcroft,2,25,25,12
2021021003,24,home,False,Dallas Eakins,3,29,20,22
2021021003,18,away,False,John Hynes,6,31,25,20
2021021005,1,home,True,Lindy Ruff,7,31,18,2
2021021005,3,away,True,Gerard Gallant,4,35,24,6
2021021007,5,home,True,Mike Sullivan,5,37,9,8
2021021007,29,away,True,Brad Larsen,1,27,26,8
2021021008,15,home,False,Peter Laviolette,2,21,28,12
2021021008,19,away,False,Craig Berube,5,38,23,8
2021021009,12,home,True,Rod Brind'Amour,3,41,21,8
2021021009,14,away,True,Jon Cooper,2,29,26,12
2021021004,17,home,True,Jeff Blashill,6,31,26,14
2021021004,4,away,True,Mike Yeo,3,33,21,10
2021021021,2,home,True,Barry Trotz,3,27,34,4
2021021021,9,away,True,D.J. Smith,0,24,22,4
2021021011,52,home,True,Dave Lowry,4,26,32,8
2021021011,54,away,True,Peter DeBoer,0,42,26,6
2021021010,25,home,True,Rick Bowness,5,28,18,6
2021021010,22,away,True,Jay Woodcroft,3,25,16,8
2021021012,20,home,False,Darryl Sutter,3,31,14,6
2021021012,28,away,False,Bob Boughner,4,38,23,16
2021021017,53,home,False,André Tourigny,2,26,25,6
2021021017,55,away,False,Dave Hakstol,4,39,24,6
2021021013,26,home,True,Todd McLellan,6,35,18,9
2021021013,18,away,True,John Hynes,1,25,35,9
2021021015,10,home,True,Sheldon Keefe,3,31,28,8
2021021015,1,away,True,Lindy Ruff,2,22,33,6
2021021014,7,home,False,Don Granato,3,33,4,4
2021021014,5,away,False,Mike Sullivan,3,26,14,6
2021021016,21,home,False,Jared Bednar,1,33,26,4
2021021016,23,away,False,Bruce Boudreau,3,27,14,12
2021021018,24,home,False,Dallas Eakins,2,29,23,11
2021021018,16,away,False,Derek King,4,28,21,7
2021021019,6,home,True,Bruce Cassidy,3,39,29,10
2021021019,14,away,True,Jon Cooper,2,24,26,14
2021021020,8,home,False,Martin St. Louis,3,31,26,12
2021021020,13,away,False,Andrew Brunette,4,42,20,10
2021021022,12,home,False,Rod Brind'Amour,3,47,24,23
2021021022,25,away,False,Rick Bowness,3,15,31,11
2021020545,2,home,True,Barry Trotz,5,26,20,6
2021020545,17,away,True,Jeff Blashill,2,39,21,2
2021020675,52,home,False,Dave Lowry,2,24,26,2
2021020675,9,away,False,D.J. Smith,5,33,28,0
2021021023,19,home,False,Craig Berube,2,28,22,10
2021021023,4,away,False,Mike Yeo,5,27,13,8
2021021024,30,home,True,Dean Evason,3,36,31,13
2021021024,23,away,True,Bruce Boudreau,2,28,22,11
2021021025,22,home,True,Jay Woodcroft,5,41,33,4
2021021025,28,away,True,Bob Boughner,2,30,30,4
2021021026,54,home,True,Peter DeBoer,6,50,29,13
2021021026,18,away,True,John Hynes,1,36,46,17
2021021027,26,home,False,Todd McLellan,3,46,16,8
2021021027,16,away,False,Derek King,3,31,35,4
2021021028,7,home,False,Don Granato,3,23,12,4
2021021028,15,away,False,Peter Laviolette,3,40,20,4
2021021029,3,home,True,Gerard Gallant,5,33,25,8
2021021029,5,away,True,Mike Sullivan,1,21,24,2
2021021030,52,home,True,Dave Lowry,4,33,20,6
2021021030,29,away,True,Brad Larsen,3,36,23,6
2021021031,21,home,True,Jared Bednar,6,51,12,9
2021021031,4,away,True,Mike Yeo,3,31,12,11
2021021032,20,home,True,Darryl Sutter,4,33,15,6
2021021032,53,away,True,André Tourigny,2,18,14,8
2021021034,6,home,True,Bruce Cassidy,6,44,22,15
2021021034,2,away,True,Barry Trotz,3,27,26,13
2021021037,17,home,False,Jeff Blashill,1,27,17,6
2021021037,14,away,False,Jon Cooper,2,36,20,10
2021021043,54,home,True,Peter DeBoer,5,34,40,2
2021021043,16,away,True,Derek King,4,34,46,4
2021021035,8,home,True,Martin St. Louis,4,18,30,6
2021021035,10,away,True,Sheldon Keefe,2,51,11,4
2021021036,9,home,False,D.J. Smith,3,22,34,4
2021021036,13,away,False,Andrew Brunette,3,49,33,8
2021021038,15,home,True,Peter Laviolette,4,22,25,11
2021021038,1,away,True,Lindy Ruff,3,38,20,11
2021021040,25,home,False,Rick Bowness,1,36,18,4
2021021040,23,away,False,Bruce Boudreau,4,31,19,6
2021021039,19,home,False,Craig Berube,2,32,18,7
2021021039,12,away,False,Rod Brind'Amour,7,28,18,25
2021021041,30,home,True,Dean Evason,3,38,28,10
2021021041,29,away,True,Brad Larsen,2,25,22,10
2021021042,20,home,True,Darryl Sutter,9,38,28,14
2021021042,22,away,True,Jay Woodcroft,5,31,21,12
2021021044,26,home,True,Todd McLellan,4,27,27,4
2021021044,55,away,True,Dave Hakstol,2,25,36,6
2021021045,28,home,True,Bob Boughner,4,24,18,17
2021021045,24,away,True,Dallas Eakins,1,28,12,15
2021021048,2,home,False,Barry Trotz,1,24,13,17
2021021048,14,away,False,Jon Cooper,4,34,17,15
