,game_id,player_id,team_id,time_on_ice,pim,even_strength_shots_against,saves_shots_against,power_play_shots_against,goals_against
420,2020020419,8479288,18,15:22,0,3/3,3/3,0/0,0
421,2020020420,8478007,29,62:48,0,23/27,27/32,4/5,5
422,2020020420,8475683,13,61:53,0,19/22,28/32,6/7,4
423,2020020421,8473541,17,60:00,0,30/33,40/44,7/8,4
424,2020020421,8470147,14,57:42,0,11/16,17/22,5/5,5
425,2020020422,8475883,10,60:59,0,23/26,24/27,1/1,3
426,2020020422,8476945,52,60:53,0,30/34,34/38,1/1,4
427,2020020423,8474593,20,60:00,0,14/15,17/18,3/3,1
428,2020020423,8474596,8,59:23,0,21/23,27/29,6/6,2
429,2020020424,8479979,25,16:56,0,7/7,8/8,0/0,0
430,2020020424,8471418,25,40:00,0,0/2,4/8,3/5,4
431,2020020424,8480947,16,60:00,0,23/25,28/30,5/5,2
432,2020020425,8476412,19,62:20,0,30/34,35/40,5/6,5
433,2020020425,8470594,54,61:52,0,16/18,19/23,2/4,4
434,2020020426,8469608,22,60:00,0,23/24,23/25,0/1,2
435,2020020426,8478916,9,60:00,0,26/31,31/37,5/6,6
436,2020020427,8475660,30,59:58,0,20/20,25/25,5/5,0
437,2020020427,8478499,53,58:00,0,18/21,28/31,9/9,3
438,2020020428,8475831,21,60:00,0,13/13,18/18,5/5,0
439,2020020428,8477361,26,59:48,0,35/36,44/45,5/5,1
440,2020020429,8468011,24,10:44,0,2/3,2/3,0/0,1
441,2020020429,8476434,24,49:16,0,19/22,19/24,0/2,5
442,2020020429,8471227,28,60:00,0,33/33,34/34,1/1,0
443,2020020430,8470860,6,60:00,0,17/21,29/33,8/8,4
444,2020020430,8476234,3,60:00,0,12/12,18/18,5/5,0
445,2020020431,8475622,7,58:09,0,27/27,31/32,2/3,1
446,2020020431,8479193,5,60:00,0,23/23,24/24,1/1,0
447,2020020432,8478406,1,58:13,0,17/20,26/29,9/9,3
448,2020020432,8473575,2,60:00,0,18/20,26/28,6/6,2
449,2020020433,8470880,4,23:05,0,7/10,7/10,0/0,3
450,2020020433,8479394,4,33:40,0,8/9,11/13,3/4,2
451,2020020433,8478492,15,60:00,0,25/28,28/32,3/4,4
452,2020020434,8476883,14,60:00,0,27/29,28/31,1/2,3
453,2020020434,8471469,18,58:26,0,19/23,22/27,3/4,5
454,2020020435,8475683,13,60:00,0,22/24,30/32,8/8,2
455,2020020435,8480947,16,58:50,0,26/30,31/35,3/3,4
456,2020020436,8478007,29,64:55,0,27/30,27/30,0/0,3
457,2020020436,8479979,25,64:55,0,22/26,22/26,0/0,4
458,2020020437,8478024,19,55:57,2,20/24,21/25,1/1,4
459,2020020437,8470594,54,59:52,0,25/26,34/35,8/8,1
460,2020020438,8475883,10,59:51,0,21/24,27/32,5/7,5
461,2020020438,8476316,52,60:00,0,15/16,20/22,5/5,2
462,2020020439,8474593,20,59:36,0,20/21,24/25,4/4,1
463,2020020439,8471679,8,57:01,0,29/31,33/36,4/5,3
464,2020020440,8477967,23,59:51,0,25/25,34/35,9/10,1
465,2020020440,8475156,22,58:13,0,20/21,26/28,6/7,2
466,2020020441,8468011,24,57:13,0,22/25,30/33,4/4,3
467,2020020441,8474889,28,59:52,0,20/21,26/27,2/2,1
468,2020020442,8473541,17,56:04,0,27/28,30/32,1/1,2
469,2020020442,8477968,12,59:45,0,19/20,25/26,4/4,1
470,2020020443,8478916,9,60:00,0,31/34,33/36,2/2,3
471,2020020443,8474636,10,06:13,0,1/3,1/3,0/0,2
472,2020020443,8475883,10,49:35,0,19/20,26/28,6/7,2
473,2020020444,8475660,30,60:00,0,19/20,21/22,1/1,1
474,2020020444,8477293,53,57:34,0,27/29,31/34,3/4,3
475,2020020445,8475831,21,60:00,0,21/22,27/28,6/6,1
476,2020020445,8477361,26,59:21,0,28/31,37/40,4/4,3
477,2020020446,8476234,3,63:12,0,19/22,25/30,5/7,5
478,2020020446,8479394,4,63:47,0,16/20,20/24,4/4,4
479,2020020447,8477970,15,59:47,0,15/15,18/18,3/3,0
480,2020020447,8478009,2,58:11,0,31/32,32/33,1/1,1
481,2020020448,8470147,14,56:45,0,20/21,22/25,1/2,3
482,2020020448,8471469,18,60:00,0,35/36,38/39,2/2,1
483,2020020449,8475683,13,59:54,0,21/24,26/29,4/4,3
484,2020020449,8480947,16,58:34,0,23/24,30/34,5/7,4
485,2020020450,8477465,5,59:44,0,34/34,42/43,5/6,1
486,2020020450,8470860,6,59:19,0,17/19,22/25,4/5,3
487,2020020451,8476914,29,64:24,0,31/32,34/35,3/3,1
488,2020020451,8479979,25,65:00,0,28/29,29/30,1/1,1
489,2020020452,8478916,9,61:23,0,24/27,25/28,0/0,3
490,2020020452,8477967,23,61:40,0,41/43,44/46,3/3,2
491,2020020453,8476945,52,59:06,0,22/24,27/30,4/5,3
492,2020020453,8471679,8,60:00,0,30/30,34/36,4/6,2
493,2020020454,8474593,20,59:59,0,23/26,28/31,3/3,3
494,2020020454,8469608,22,58:10,0,21/25,23/27,2/2,4
495,2020020455,8470594,54,59:50,0,22/23,23/24,0/0,1
496,2020020455,8471227,28,58:10,0,30/31,34/36,4/5,2
497,2020020456,8477361,26,60:46,0,16/18,17/19,1/1,2
498,2020020456,8476412,19,60:46,0,23/24,26/27,3/3,1
499,2020020457,8478406,1,60:00,0,30/32,33/35,0/0,2
500,2020020457,8477992,7,58:01,0,22/24,24/27,2/3,3
501,2020020458,8478492,15,59:54,0,20/20,21/22,1/2,1
502,2020020458,8473575,2,58:38,0,18/19,19/22,1/3,3
503,2020020459,8479193,5,58:11,0,25/26,31/33,6/7,2
504,2020020459,8478435,6,60:00,0,27/28,34/35,5/5,1
505,2020020460,8473541,17,59:57,0,27/28,35/37,6/7,2
506,2020020460,8473503,12,58:25,0,15/16,24/27,8/10,3
507,2020020461,8468011,24,20:00,0,11/13,11/14,0/1,3
508,2020020461,8476932,24,40:00,0,12/14,12/14,0/0,2
509,2020020461,8477293,53,60:00,0,22/23,27/28,4/4,1
510,2020020462,8480382,3,59:38,0,22/22,26/26,4/4,0
511,2020020462,8470880,4,27:30,0,5/10,8/13,3/3,5
512,2020020462,8479394,4,32:30,0,11/13,12/16,1/2,4
513,2020020463,8479406,9,19:53,0,8/8,8/8,0/0,0
514,2020020463,8478916,9,45:07,0,17/19,19/21,2/2,2
515,2020020463,8477967,23,65:00,0,27/29,30/32,3/3,2
516,2020020464,8476945,52,60:40,0,29/32,33/36,4/4,3
517,2020020464,8471679,8,60:03,0,22/26,26/30,3/3,4
518,2020020465,8474593,20,59:36,0,18/22,23/30,5/8,7
519,2020020465,8469608,22,59:40,0,24/26,30/33,6/7,3
520,2020020466,8470594,54,60:00,0,25/28,29/33,4/5,4
521,2020020466,8471227,28,58:27,0,20/23,32/37,11/13,5
522,2020020467,8477361,26,59:46,0,19/20,19/20,0/0,1
523,2020020467,8476412,19,57:58,0,17/19,20/23,3/4,3
524,2020020468,8475622,7,60:00,0,26/28,33/37,7/9,4
525,2020020468,8470860,6,59:48,0,20/20,23/24,2/2,1
526,2020020469,8473575,2,57:53,0,21/25,27/31,5/5,4
527,2020020469,8479394,4,60:00,0,14/17,22/25,5/5,3
528,2020020470,8477968,12,64:06,0,21/24,25/28,2/2,3
529,2020020470,8476914,29,64:09,0,23/24,25/27,2/3,2
530,2020020471,8476883,14,60:00,0,16/16,19/21,3/5,2
531,2020020471,8480947,16,58:25,0,18/20,19/22,0/1,3
532,2020020472,8475683,13,58:23,0,22/24,25/27,2/2,2
533,2020020472,8477424,18,60:00,0,35/36,40/41,5/5,1
534,2020020473,8471306,17,21:28,0,14/16,16/18,2/2,2
535,2020020473,8473541,17,38:32,0,17/17,22/22,5/5,0
536,2020020473,8479979,25,57:32,0,13/16,18/21,3/3,3
537,2020020474,8475156,22,60:00,0,23/24,24/25,1/1,1
538,2020020474,8476316,52,58:21,0,18/20,19/21,1/1,2
539,2020020475,8475831,21,59:58,0,16/16,19/20,3/4,1
540,2020020475,8475660,30,60:00,0,36/40,50/55,13/14,5
541,2020020476,8468011,24,60:46,0,20/22,23/25,3/3,2
542,2020020476,8478499,53,60:47,0,25/27,28/31,3/4,3
543,2020020477,8475809,1,57:22,0,26/28,26/29,0/1,3
544,2020020477,8479193,5,60:00,0,23/24,24/25,1/1,1
545,2020020478,8477970,15,60:00,0,29/29,32/33,3/4,1
546,2020020478,8480382,3,59:13,0,16/18,16/18,0/0,2
547,2020020479,8474596,8,61:06,0,23/26,25/28,1/1,3
548,2020020479,8477967,23,62:01,0,25/25,29/31,2/4,2
549,2020020480,8475883,10,58:02,0,10/13,14/18,2/3,4
550,2020020480,8474593,20,60:00,0,20/23,24/27,3/3,3
551,2020020481,8471734,26,58:20,0,26/30,29/33,2/2,4
552,2020020481,8475215,54,60:00,0,20/22,23/25,3/3,2
553,2020020482,8474889,28,65:00,0,28/28,33/34,3/3,1
554,2020020482,8476412,19,65:00,0,26/27,30/31,3/3,1
555,2020020483,8474682,7,57:40,0,32/34,39/41,5/5,2
556,2020020483,8471695,6,60:00,0,26/26,32/32,5/5,0
557,2020020484,8478009,2,60:00,0,19/20,23/24,3/3,1
558,2020020484,8479394,4,60:00,0,21/26,22/28,1/2,6
559,2020020485,8473503,12,65:00,0,24/26,29/31,3/3,2
560,2020020485,8478007,29,63:07,0,31/33,35/37,3/3,2
561,2020020486,8476883,14,60:00,0,22/23,30/31,7/7,1
562,2020020486,8476876,16,59:48,0,22/25,25/29,3/4,4
563,2020020487,8476904,13,59:29,0,18/18,21/21,3/3,0
564,2020020487,8477424,18,58:42,0,30/31,47/48,15/15,1
565,2020020488,8471306,17,60:00,0,25/27,30/33,4/5,3
566,2020020488,8471418,25,59:42,0,15/15,21/21,3/3,0
567,2020020489,8471679,8,65:00,0,12/15,14/18,2/3,4
568,2020020489,8474651,23,65:00,0,34/37,36/40,2/3,4
569,2020020490,8475789,10,60:00,0,25/25,31/31,5/5,0
570,2020020490,8479496,20,56:35,0,22/24,31/33,5/5,2
571,2020020491,8469608,22,60:00,0,24/25,29/31,4/5,2
572,2020020491,8476945,52,58:41,0,26/29,33/36,5/5,3
573,2020020492,8475831,21,60:00,0,19/19,31/31,12/12,0
574,2020020492,8478039,30,60:00,0,33/38,36/42,2/3,6
575,2020020493,8471227,28,59:01,2,15/18,16/20,1/2,4
576,2020020493,8478024,19,60:00,0,27/29,29/31,2/2,2
577,2020020494,8478406,1,56:36,0,17/20,21/26,4/6,5
578,2020020494,8479193,5,59:55,0,22/26,26/30,3/3,4
579,2020020495,8477361,26,59:54,0,30/31,41/42,9/9,1
580,2020020495,8470594,54,57:35,0,25/27,28/31,2/3,3
581,2020020496,8476234,3,59:57,0,13/16,16/19,2/2,3
582,2020020496,8474682,7,56:23,0,27/29,33/37,6/8,4
583,2020020496,8475622,7,02:53,0,2/2,2/2,0/0,0
584,2020020497,8476914,29,59:33,0,22/25,25/28,2/2,3
585,2020020497,8477968,12,59:50,0,17/17,19/19,2/2,0
586,2020020498,8471679,8,59:56,0,14/14,17/17,2/2,0
587,2020020498,8475156,22,60:00,0,25/29,28/32,3/3,4
588,2020020499,8479406,9,60:00,0,32/33,35/36,1/1,1
589,2020020499,8474593,20,58:03,0,19/21,21/23,2/2,2
590,2020020500,8477967,23,60:00,0,24/28,25/29,1/1,4
591,2020020500,8476945,52,60:00,0,22/22,22/22,0/0,0
592,2020020501,8475660,30,60:00,0,21/22,24/25,2/2,1
593,2020020501,8468011,24,58:42,0,18/19,21/23,3/4,2
594,2020020502,8477293,53,58:47,0,26/30,30/34,4/4,4
595,2020020502,8475831,21,60:00,0,24/24,24/25,0/1,1
596,2020020503,8474889,28,60:00,0,34/35,41/42,5/5,1
597,2020020503,8471734,26,58:05,0,16/18,21/23,2/2,2
598,2020020504,8479394,4,57:18,0,20/23,28/32,6/7,4
599,2020020504,8478406,1,60:00,0,21/23,30/33,8/9,3
600,2020020505,8480947,16,60:00,0,28/29,33/35,4/5,2
601,2020020505,8476904,13,58:24,0,26/28,29/32,2/3,3
602,2020020506,8477424,18,59:44,0,25/25,31/31,5/5,0
603,2020020506,8471306,17,56:30,0,31/32,32/34,0/1,2
604,2020020507,8471418,25,58:06,0,21/22,24/26,2/3,2
605,2020020507,8476883,14,60:00,0,13/13,16/17,3/4,1
606,2020020508,8478499,53,64:42,0,28/31,35/39,7/8,4
607,2020020508,8477992,21,64:26,0,22/26,28/32,6/6,4
608,2020020509,8477465,5,59:35,0,24/26,26/28,1/1,2
609,2020020509,8474682,7,60:00,0,28/32,37/42,8/8,5
610,2020020510,8474596,8,62:42,0,29/33,31/35,2/2,4
611,2020020510,8475156,22,62:42,0,24/27,25/28,1/1,3
612,2020020511,8479406,9,59:19,0,22/23,28/29,4/4,1
613,2020020511,8474593,20,58:39,0,23/25,28/30,4/4,2
614,2020020512,8477967,23,58:10,0,22/24,31/35,9/11,4
615,2020020512,8476945,52,59:32,0,31/32,38/39,7/7,1
616,2020020513,8475660,30,59:37,0,26/28,28/30,1/1,2
617,2020020513,8468011,24,57:53,0,19/21,23/26,4/5,3
618,2020020514,8474889,28,59:54,0,36/38,42/44,4/4,2
619,2020020514,8477361,26,58:59,0,17/21,24/28,7/7,4
620,2020020515,8471695,6,20:00,0,4/4,6/6,0/0,0
621,2020020515,8470860,6,40:21,0,14/18,17/21,2/2,4
622,2020020515,8473575,2,60:21,0,25/27,29/32,4/5,3
623,2020020516,8470880,4,37:14,0,6/8,8/11,2/2,3
624,2020020516,8479394,4,22:06,0,5/7,6/11,1/4,5
625,2020020516,8478048,3,60:00,0,32/33,41/44,6/8,3
626,2020020517,8477970,15,60:00,0,18/20,21/24,3/4,3
627,2020020517,8478406,1,57:46,0,15/19,18/22,3/3,4
628,2020020518,8476914,29,59:13,0,28/32,29/33,0/0,4
629,2020020518,8477968,12,60:50,0,32/34,33/36,1/2,3
630,2020020519,8480947,16,59:55,2,28/28,41/41,13/13,0
631,2020020519,8475683,13,58:07,0,13/14,18/20,3/4,2
632,2020020520,8477424,18,59:16,0,15/15,20/21,4/5,1
633,2020020520,8471306,17,07:39,0,4/6,4/7,0/1,3
634,2020020520,8475717,17,52:21,0,16/20,19/23,2/2,4
635,2020020521,8476341,9,64:42,0,35/38,38/41,2/2,3
636,2020020521,8475789,10,64:42,0,25/26,29/31,2/2,2
637,2020020522,8479979,25,59:40,0,22/25,24/27,0/0,3
638,2020020522,8476883,14,58:56,0,34/37,37/41,3/4,4
639,2020020523,8475831,21,60:00,0,17/18,18/19,0/0,1
640,2020020523,8470594,54,60:00,0,25/29,27/32,2/3,5
641,2020020524,8478492,15,59:40,0,19/19,24/24,5/5,0
642,2020020524,8475809,1,59:45,0,21/25,27/31,6/6,4
643,2020020525,8476412,19,57:34,0,19/21,20/22,1/1,2
644,2020020525,8476434,24,60:00,0,29/30,33/34,4/4,1
645,2020020526,8480051,8,60:27,0,16/18,18/22,2/4,4
646,2020020526,8469608,22,60:17,0,24/26,26/29,1/1,3
647,2020020527,8474593,20,57:35,2,20/21,26/29,6/8,3
648,2020020527,8476945,52,60:00,0,19/20,25/27,4/5,2
649,2020020528,8478499,53,60:00,0,20/20,20/22,0/1,2
650,2020020528,8474889,28,59:44,0,21/25,23/28,2/3,5
651,2020020529,8471695,6,62:50,0,16/17,16/18,0/1,2
652,2020020529,8478009,2,21:12,0,10/11,10/11,0/0,1
653,2020020529,8473575,2,40:00,0,21/22,25/27,4/5,2
654,2020020530,8470880,4,59:54,0,19/19,24/25,4/5,1
655,2020020530,8478048,3,58:33,0,30/31,35/37,3/4,2
656,2020020531,8473503,12,60:00,0,15/18,19/22,4/4,3
657,2020020531,8476883,14,59:13,0,23/25,36/40,9/11,4
658,2020020532,8479193,5,60:00,0,28/28,36/36,7/7,0
659,2020020532,8474682,7,58:37,0,23/24,27/30,3/5,3
660,2020020533,8475717,17,60:00,0,20/21,21/22,1/1,1
661,2020020533,8478007,29,57:13,0,27/30,31/34,4/4,3
662,2020020534,8480947,16,57:14,0,28/31,31/34,0/0,3
663,2020020534,8477424,18,60:00,0,26/27,29/30,3/3,1
664,2020020535,8476412,19,61:42,0,20/23,21/24,1/1,3
665,2020020535,8476932,24,61:42,0,32/33,38/40,6/7,2
666,2020020536,8475789,10,60:54,0,16/19,17/20,1/1,3
667,2020020536,8469608,22,60:48,0,20/24,27/31,6/6,4
668,2020020537,8479496,20,59:58,0,19/21,22/24,3/3,2
669,2020020537,8476316,52,56:19,0,26/29,29/33,3/4,4
670,2020020538,8471418,25,64:43,0,20/22,24/28,3/4,4
671,2020020538,8475683,13,64:31,0,28/31,31/34,3/3,3
672,2020020539,8475831,21,61:56,0,19/21,31/34,12/13,3
673,2020020539,8470594,54,61:56,0,14/16,22/24,6/6,2
674,2020020540,8478499,53,59:45,0,23/23,34/34,6/6,0
675,2020020540,8471227,28,59:12,0,15/17,23/26,8/9,3
676,2020020541,8470860,6,58:24,0,20/21,28/29,7/7,1
677,2020020541,8478406,1,59:46,0,31/31,40/40,6/6,0
678,2020020542,8478492,15,59:45,0,15/18,16/20,1/2,4
679,2020020542,8476234,3,57:59,0,15/20,17/22,2/2,5
680,2020020543,8477968,12,60:00,0,24/24,24/24,0/0,0
681,2020020543,8476883,14,58:44,0,21/24,24/27,1/1,3
682,2020020544,8475717,17,60:00,0,16/17,16/17,0/0,1
683,2020020544,8478007,29,59:24,0,24/26,25/27,0/0,2
684,2020020545,8476876,16,58:39,0,27/30,28/31,0/0,3
685,2020020545,8471469,18,60:00,0,26/28,27/29,1/1,2
686,2020020546,8471679,8,59:54,0,7/9,11/14,4/5,3
687,2020020546,8476899,9,60:00,0,18/18,23/23,5/5,0
688,2020020547,8479979,25,57:43,0,16/18,19/22,3/4,3
689,2020020547,8476904,13,59:40,0,25/25,33/34,7/8,1
690,2020020548,8476999,7,60:42,0,28/32,32/36,4/4,4
691,2020020548,8470880,4,60:06,0,26/29,29/32,2/2,3
692,2020020549,8479193,5,40:00,0,18/18,19/20,1/2,1
693,2020020549,8477465,5,20:00,0,4/4,5/5,1/1,0
694,2020020549,8473575,2,58:51,0,19/20,20/22,1/2,2
695,2020020550,8478024,19,58:45,0,11/12,16/18,5/6,2
696,2020020550,8475311,53,59:52,0,15/16,24/25,6/6,1
697,2020020551,8474636,10,60:17,0,18/21,20/23,1/1,3
698,2020020551,8469608,22,60:17,0,29/31,29/31,0/0,2
699,2020020552,8474593,20,40:00,0,14/18,19/23,3/3,4
700,2020020552,8479496,20,20:00,0,4/5,5/6,0/0,1
701,2020020552,8476945,52,60:00,0,19/19,29/30,10/11,1
702,2020020553,8475831,21,59:52,0,8/10,13/15,3/3,2
703,2020020553,8468011,24,60:00,0,27/31,43/48,13/14,5
704,2020020554,8475215,54,60:00,0,21/22,24/25,1/1,1
705,2020020554,8471734,26,60:00,0,15/18,20/24,4/5,4
706,2020020555,8474889,28,65:00,0,22/25,22/25,0/0,3
707,2020020555,8475660,30,65:00,0,34/37,36/39,2/2,3
708,2020020556,8470860,6,64:59,0,27/31,31/35,4/4,4
709,2020020556,8478406,1,65:00,0,40/43,44/48,4/5,4
710,2020020557,8476999,7,60:00,0,28/29,31/32,3/3,1
711,2020020557,8479312,4,24:08,0,7/7,9/10,0/0,1
712,2020020557,8470880,4,35:29,0,12/16,12/16,0/0,4
713,2020020558,8478048,3,59:45,0,24/25,30/32,5/6,2
714,2020020558,8477970,15,58:32,0,20/24,22/26,2/2,4
715,2020020559,8470147,14,57:27,0,17/19,18/20,0/0,2
716,2020020559,8478007,29,59:29,0,35/36,37/38,2/2,1
717,2020020560,8475683,13,60:00,0,25/25,35/36,6/7,1
718,2020020560,8471306,17,46:05,2,19/20,24/25,4/4,1
719,2020020560,8475717,17,12:25,0,5/8,5/8,0/0,3
720,2020020561,8477465,5,60:00,2,23/26,29/32,6/6,3
721,2020020561,8478009,2,26:18,0,4/6,5/9,1/3,4
722,2020020561,8473575,2,32:03,0,9/10,10/11,1/1,1
723,2020020562,8480947,16,60:00,0,30/31,31/32,1/1,1
724,2020020562,8477968,12,57:40,0,14/15,14/16,0/1,2
725,2020020563,8477424,18,61:29,0,31/32,33/35,1/2,2
726,2020020563,8471418,25,61:29,0,23/25,23/26,0/1,3
727,2020020564,8476341,9,59:50,0,30/31,30/31,0/0,1
728,2020020564,8474596,8,60:00,0,21/26,29/34,8/8,5
729,2020020565,8476412,19,64:47,0,20/21,23/26,3/5,3
730,2020020565,8475311,53,63:32,0,30/32,40/43,10/11,3
731,2020020566,8476945,52,58:03,0,15/17,23/26,5/5,3
732,2020020566,8475789,10,60:00,0,20/20,26/27,6/7,1
733,2020020567,8474651,23,63:11,0,18/24,30/36,12/12,6
734,2020020567,8474593,20,63:24,0,24/26,30/35,3/5,5
735,2020020568,8475831,21,40:00,0,10/10,15/15,4/4,0
736,2020020568,8480112,21,20:00,0,2/5,3/7,0/0,4
737,2020020568,8468011,24,59:30,0,25/30,28/35,2/4,7
738,2020020569,8470594,54,58:12,0,20/24,26/30,5/5,4
739,2020020569,8477361,26,60:00,0,31/33,40/42,6/6,2
740,2020020570,8474889,28,60:00,0,23/25,26/28,3/3,2
741,2020020570,8478039,30,57:50,0,23/25,29/32,6/7,3
742,2020020571,8478435,6,57:44,0,19/22,19/22,0/0,3
743,2020020571,8479193,5,60:00,0,28/29,30/31,2/2,1
744,2020020572,8474682,7,62:39,0,33/36,44/47,10/10,3
745,2020020572,8478048,3,64:26,0,20/22,21/23,1/1,2
746,2020020573,8473575,2,60:00,0,15/18,18/22,1/2,4
747,2020020573,8478492,15,43:34,0,17/23,18/24,1/1,6
748,2020020573,8477970,15,16:26,0,7/9,7/9,0/0,2
749,2020020574,8476883,14,59:59,0,31/33,36/38,3/3,2
750,2020020574,8478007,29,57:13,0,28/30,31/34,3/4,3
751,2020020575,8476904,13,61:25,0,21/23,25/27,2/2,2
752,2020020575,8471306,17,61:16,0,21/23,33/36,11/12,3
753,2020020576,8480947,16,59:35,0,25/29,27/31,2/2,4
754,2020020576,8473503,12,60:00,0,14/17,22/25,8/8,3
755,2020020577,8477424,18,59:32,0,26/28,27/30,1/2,3
756,2020020577,8471418,25,59:50,0,14/15,21/22,7/7,1
757,2020020578,8479406,9,60:00,0,32/35,34/38,1/1,4
758,2020020578,8474596,8,60:00,0,21/21,22/23,1/2,1
759,2020020579,8475215,54,65:00,0,26/27,35/37,7/8,2
760,2020020579,8475660,30,64:56,0,28/30,35/37,6/6,2
761,2020020580,8478406,1,64:39,0,31/33,38/40,7/7,2
762,2020020580,8477970,15,64:39,0,22/23,22/23,0/0,1
763,2020020581,8476945,52,65:00,0,30/31,37/38,6/6,1
764,2020020581,8475789,10,65:00,0,26/27,31/32,3/3,1
765,2020020582,8469608,22,60:00,0,21/23,24/26,3/3,2
766,2020020582,8474593,20,58:04,0,18/19,22/25,2/4,3
767,2020020583,8476932,24,59:05,0,26/30,27/31,1/1,4
768,2020020583,8478499,53,60:00,0,24/26,27/29,3/3,2
769,2020020584,8477361,26,57:51,0,28/30,33/35,5/5,2
770,2020020584,8474889,28,60:00,0,26/26,30/30,2/2,0
771,2020020585,8470860,6,60:00,0,20/23,23/28,2/3,5
772,2020020585,8479193,5,58:26,0,20/25,21/27,1/2,6
773,2020020586,8476999,7,65:00,0,24/25,28/30,3/4,2
774,2020020586,8478048,3,65:00,0,26/28,27/29,1/1,2
775,2020020587,8478009,2,65:00,0,23/25,30/32,5/5,2
776,2020020587,8479394,4,65:00,0,21/22,22/24,1/2,2
777,2020020588,8477968,12,58:25,0,20/22,22/25,2/3,3
778,2020020588,8479979,25,60:00,0,39/41,41/43,2/2,2
779,2020020589,8476883,14,60:00,0,25/26,25/26,0/0,1
780,2020020589,8471306,17,58:16,0,21/23,27/29,5/5,2
781,2020020590,8475683,13,59:24,0,41/43,44/46,2/2,2
782,2020020590,8476914,29,18:33,0,8/9,12/13,4/4,1
783,2020020590,8478007,29,39:59,0,21/24,22/25,1/1,3
784,2020020591,8477424,18,60:00,0,38/38,41/41,3/3,0
785,2020020591,8480947,16,59:28,0,15/16,18/21,0/1,3
786,2020020592,8471679,8,59:20,0,20/23,26/31,2/3,5
787,2020020592,8476341,9,60:00,0,24/26,35/38,11/12,3
788,2020020593,8475156,22,12:22,0,0/4,0/4,0/0,4
789,2020020593,8469608,22,47:38,0,17/19,21/23,3/3,2
790,2020020593,8477967,23,60:00,0,33/35,39/42,5/6,3
791,2020020594,8475831,21,60:00,0,21/22,27/28,5/5,1
792,2020020594,8478024,19,59:42,0,24/26,32/34,8/8,2
793,2020020595,8470594,54,58:33,0,23/24,25/27,2/3,2
794,2020020595,8475660,30,60:00,0,23/24,27/28,4/4,1
795,2020020596,8471734,26,58:14,0,16/19,20/23,2/2,3
796,2020020596,8474889,28,60:00,0,32/33,35/37,2/2,2
797,2020020597,8478406,1,57:45,0,12/15,14/19,2/3,5
798,2020020597,8478492,15,60:00,0,28/32,35/39,7/7,4
799,2020020598,8475852,12,59:45,0,28/28,28/28,0/0,0
800,2020020598,8479979,25,57:55,2,36/37,37/38,1/1,1
801,2020020599,8476444,14,54:23,0,12/15,13/17,1/2,4
802,2020020599,8471306,17,60:00,0,23/24,27/28,4/4,1
803,2020020600,8476904,13,60:00,0,27/27,32/32,5/5,0
804,2020020600,8476914,29,55:23,0,31/34,32/35,1/1,3
805,2020020601,8477424,18,60:00,0,27/28,30/32,2/3,2
806,2020020601,8476876,16,19:19,0,6/6,8/8,1/1,0
807,2020020601,8480947,16,40:41,0,14/19,17/22,3/3,5
808,2020020602,8476316,52,57:40,0,22/25,28/31,4/4,3
809,2020020602,8477967,23,60:00,0,30/31,39/40,9/9,1
810,2020020603,8479496,20,56:05,0,26/30,26/30,0/0,4
811,2020020603,8474636,10,59:59,0,28/30,32/34,4/4,2
812,2020020604,8476434,24,61:47,0,28/31,28/31,0/0,3
813,2020020604,8478499,53,61:47,0,16/18,18/20,2/2,2
814,2020020605,8470880,4,60:00,0,22/24,30/32,8/8,2
815,2020020605,8480280,6,59:04,0,19/21,20/23,0/1,3
816,2020020606,8478024,19,29:07,0,14/19,14/19,0/0,5
817,2020020606,8476412,19,30:53,0,11/12,13/14,2/2,1
818,2020020606,8475215,54,60:00,0,22/23,31/32,8/8,1
819,2020020607,8471679,8,64:02,0,16/17,21/23,5/6,2
820,2020020607,8469608,22,64:02,0,27/30,29/32,0/0,3
821,2020020608,8474593,20,59:09,0,19/23,25/30,5/6,5
822,2020020608,8475789,10,59:13,0,23/25,26/29,0/0,3
823,2020020609,8475660,30,57:57,0,28/32,31/36,2/3,5
824,2020020609,8475831,21,60:00,0,13/15,21/25,8/10,4
825,2020020610,8477361,26,56:50,0,18/19,28/32,9/12,4
826,2020020610,8478499,53,59:57,0,28/29,36/38,7/8,2
827,2020020611,8475809,1,59:42,0,12/15,13/17,0/1,4
828,2020020611,8476999,7,60:00,0,24/26,27/30,2/3,3
829,2020020612,8473575,2,59:59,0,26/26,29/29,2/2,0
830,2020020612,8477970,15,58:12,0,34/35,38/39,4/4,1
831,2020020613,8478048,3,59:53,0,35/38,41/45,5/6,4
832,2020020613,8479193,5,40:00,0,7/9,10/14,1/2,4
833,2020020613,8477465,5,20:00,0,6/8,7/11,1/3,4
834,2020020614,8479394,4,58:25,0,22/23,22/25,0/1,3
835,2020020614,8480280,6,59:36,0,35/37,40/42,4/4,2
836,2020020615,8475852,12,60:00,0,31/33,34/36,2/2,2
837,2020020615,8475683,13,59:00,0,25/26,31/34,5/7,3
838,2020020616,8476914,29,60:00,2,28/30,36/38,5/5,2
839,2020020616,8476883,14,55:21,0,20/22,26/29,5/6,3
840,2020020617,8471306,17,65:00,0,24/25,29/31,5/6,2
841,2020020617,8477424,18,65:00,0,22/24,25/27,1/1,2
