game_id,team_id,time_on_ice,pim,shots,saves,power_play_saves,short_handed_saves,goals_against,save_percentage
2012020533,15,3600,0.0,34,31,3,0,3,91.17647059
2012020533,12,1466,0.0,7,4,0,0,3,57.14285714
2012020533,12,2024,0.0,12,10,2,1,2,83.33333333
2012020534,7,3600,0.0,20,19,4,1,1,95.0
2012020534,5,2174,0.0,16,16,9,0,0,100.0
2012020534,5,1399,0.0,13,9,0,0,4,69.23076923
2012020535,13,3900,0.0,41,39,4,0,2,95.12195122
2012020535,14,3900,0.0,25,23,1,0,2,92.0
2012020536,21,3555,2.0,37,35,5,0,2,94.59459459
2012020536,18,3600,0.0,26,25,1,0,1,96.15384615
2012020537,26,3561,0.0,31,28,0,0,3,90.32258065
2012020537,27,3600,0.0,40,39,4,1,1,97.5
2012020538,5,3600,0.0,39,33,1,0,6,84.61538462
2012020538,3,3600,0.0,27,26,3,0,1,96.2962963
2012020539,8,3575,0.0,33,29,5,2,4,87.87878788
2012020539,4,3600,0.0,17,14,2,0,3,82.35294118
2012020540,22,3600,0.0,21,19,1,1,2,90.47619048
2012020540,20,3600,0.0,39,31,5,1,8,79.48717949
2012020541,25,3554,0.0,26,22,0,0,4,84.61538462
2012020541,24,3588,0.0,25,23,0,0,2,92.0
2012020542,30,3512,0.0,33,29,9,0,4,87.87878788
2012020542,28,3600,0.0,33,31,4,4,2,93.93939394
2012020543,1,3518,0.0,26,25,1,0,1,96.15384615
2012020543,6,3600,0.0,40,40,2,1,0,100.0
2012020544,4,3594,0.0,28,25,2,0,3,89.28571429
2012020544,10,3534,0.0,30,26,6,1,4,86.66666667
2012020545,2,3900,0.0,22,21,3,0,1,95.45454545
2012020545,15,3900,0.0,36,35,3,0,1,97.22222222
2012020546,14,3583,0.0,45,45,5,0,0,100.0
2012020546,12,3600,0.0,30,25,2,0,5,83.33333333
2012020547,52,3600,0.0,24,20,4,0,4,83.33333333
2012020547,8,3586,0.0,34,33,6,0,1,97.05882353
2012020548,29,3600,0.0,39,38,3,0,1,97.43589744
2012020548,18,3496,2.0,38,35,1,1,3,92.10526316
2012020549,19,3900,0.0,36,33,3,0,3,91.66666667
2012020549,16,3900,0.0,22,19,0,0,3,86.36363636
2012020550,22,3572,0.0,28,24,1,0,4,85.71428571
2012020550,23,3569,0.0,23,23,6,1,0,100.0
2012020551,17,3462,0.0,37,34,9,3,3,91.89189189
2012020551,27,3600,0.0,36,34,6,0,2,94.44444444
2012020552,30,187,0.0,2,0,0,0,2,0.0
2012020552,30,3413,0.0,12,11,2,0,1,91.66666667
2012020552,26,3600,0.0,23,23,1,0,0,100.0
2012020553,9,3459,0.0,30,26,3,1,4,86.66666667
2012020553,7,3600,0.0,37,35,5,0,2,94.59459459
2012020554,3,3900,0.0,27,26,3,1,1,96.2962963
2012020554,5,3900,0.0,35,34,3,0,1,97.14285714
2012020555,29,3535,0.0,18,16,3,0,2,88.88888889
2012020555,19,3600,0.0,27,26,1,2,1,96.2962963
2012020556,17,3862,0.0,35,33,3,2,2,94.28571429
2012020556,21,3882,0.0,31,28,3,1,3,90.32258065
2012020557,25,3575,0.0,28,27,5,0,1,96.42857143
2012020557,24,3595,0.0,25,22,7,0,3,88.0
2012020558,20,3505,0.0,41,39,5,1,2,95.12195122
2012020558,28,3600,0.0,24,23,1,0,1,95.83333333
2012020559,4,2400,0.0,16,12,1,0,4,75.0
2012020559,4,1200,0.0,9,9,1,1,0,100.0
2012020559,52,3587,0.0,31,30,4,2,1,96.77419355
2012020560,16,3600,0.0,20,20,1,0,0,100.0
2012020560,18,3518,0.0,30,29,1,1,1,96.66666667
2012020561,22,3503,0.0,38,35,5,0,3,92.10526316
2012020561,26,3592,0.0,24,23,5,0,1,95.83333333
2012020562,6,3543,0.0,29,27,0,0,2,93.10344828
2012020562,8,3600,0.0,27,26,0,0,1,96.2962963
2012020563,10,3593,0.0,28,27,1,1,1,96.42857143
2012020563,1,3529,0.0,18,16,2,1,2,88.88888889
2012020564,14,3533,0.0,27,24,1,2,3,88.88888889
2012020564,2,3600,0.0,21,19,3,0,2,90.47619048
2012020565,3,3600,0.0,49,48,5,1,1,97.95918367
2012020565,12,2360,0.0,30,27,8,1,3,90.0
2012020565,12,1110,0.0,8,8,6,0,0,100.0
2012020566,15,3597,0.0,30,27,1,0,3,90.0
2012020566,13,3497,0.0,31,27,5,0,4,87.09677419
2012020566,13,52,0.0,0,0,0,0,0,
2012020567,21,3600,0.0,28,24,1,1,4,85.71428571
2012020567,27,3600,0.0,24,24,6,1,0,100.0
2012020568,20,3505,0.0,21,17,0,0,4,80.95238095
2012020568,23,3583,0.0,38,36,2,0,2,94.73684211
2012020569,19,3600,0.0,28,28,2,1,0,100.0
2012020569,17,3516,0.0,25,24,2,1,1,96.0
2012020570,25,3900,0.0,36,32,4,1,4,88.88888889
2012020570,28,3900,0.0,34,30,7,2,4,88.23529412
2012020571,9,3540,0.0,17,15,1,0,2,88.23529412
2012020571,13,3600,0.0,41,40,6,0,1,97.56097561
2012020572,30,3600,0.0,24,24,3,0,0,100.0
2012020572,29,3600,0.0,24,21,3,1,3,87.5
2012020573,14,3549,0.0,37,34,2,0,3,91.89189189
2012020573,15,3600,0.0,30,28,3,0,2,93.33333333
2012020574,18,3565,0.0,39,35,2,0,4,89.74358974
2012020574,16,3600,0.0,22,19,2,0,3,86.36363636
2012020575,1,3900,0.0,26,24,2,1,2,92.30769231
2012020575,7,3900,0.0,39,37,9,1,2,94.87179487
2012020576,26,3860,0.0,22,19,4,0,3,86.36363636
2012020576,24,3900,0.0,38,35,2,1,3,92.10526316
2012020577,12,3119,0.0,32,28,4,0,4,87.5
2012020577,12,478,0.0,4,2,0,0,2,50.0
2012020577,6,3600,0.0,42,40,2,1,2,95.23809524
2012020578,3,3515,0.0,28,24,3,0,4,85.71428571
2012020578,10,3600,0.0,34,31,4,0,3,91.17647059
2012020579,20,3600,0.0,40,39,9,1,1,97.5
2012020579,21,3472,0.0,34,31,10,0,3,91.17647059
2012020580,27,3513,0.0,41,40,7,0,1,97.56097561
2012020580,23,3600,0.0,19,19,0,1,0,100.0
2012020581,22,3528,0.0,38,36,11,1,2,94.73684211
2012020581,24,3600,0.0,28,27,3,1,1,96.42857143
2012020582,4,3578,0.0,31,28,0,0,3,90.32258065
2012020582,2,3600,0.0,27,26,1,1,1,96.2962963
2012020583,5,3595,0.0,28,25,0,1,3,89.28571429
2012020583,12,3537,0.0,32,28,2,0,4,87.5
2012020584,28,764,0.0,4,4,0,0,0,100.0
2012020584,28,2825,0.0,26,22,5,0,4,84.61538462
2012020584,29,3600,0.0,30,30,4,0,0,100.0
2012020585,15,3600,0.0,29,27,2,0,2,93.10344828
2012020585,8,3557,0.0,27,24,1,0,3,88.88888889
2012020586,9,3522,0.0,24,21,6,0,3,87.5
2012020586,14,3600,2.0,33,31,2,1,2,93.93939394
2012020587,7,3501,0.0,29,26,3,1,3,89.65517241
2012020587,52,3600,0.0,30,29,5,0,1,96.66666667
2012020588,19,3598,0.0,15,15,0,0,0,100.0
2012020588,18,3547,0.0,26,25,1,0,1,96.15384615
2012020589,16,3600,0.0,20,20,1,0,0,100.0
2012020589,30,3523,0.0,31,30,2,0,1,96.77419355
2012020590,26,3600,0.0,31,26,3,2,5,83.87096774
2012020590,25,2742,0.0,22,22,8,0,0,100.0
2012020590,25,858,0.0,8,7,1,0,1,87.5
2012020591,6,3600,0.0,28,24,8,0,4,85.71428571
2012020591,1,3427,0.0,18,13,1,3,5,72.22222222
2012020592,10,3878,0.0,28,26,1,1,2,92.85714286
2012020592,3,3900,0.0,25,23,0,0,2,92.0
2012020593,23,3600,0.0,41,40,1,3,1,97.56097561
2012020593,20,3575,0.0,29,25,4,3,4,86.20689655
2012020594,27,3579,0.0,30,29,3,0,1,96.66666667
2012020594,22,3459,0.0,32,29,4,0,3,90.625
2012020595,21,3600,0.0,22,21,3,0,1,95.45454545
2012020595,24,1200,0.0,12,12,0,0,0,100.0
2012020595,24,2400,0.0,16,12,5,0,4,75.0
2012020596,2,3600,0.0,31,30,1,1,1,96.77419355
2012020596,6,3517,0.0,36,34,3,0,2,94.44444444
2012020597,8,3572,0.0,15,14,0,0,1,93.33333333
2012020597,7,1200,0.0,10,9,5,1,1,90.0
2012020597,7,2400,0.0,32,28,4,0,4,87.5
2012020598,9,3600,0.0,25,24,5,2,1,96.0
2012020598,4,3536,0.0,33,31,7,0,2,93.93939394
2012020599,12,3520,0.0,30,28,3,0,2,93.33333333
2012020599,15,3600,0.0,44,43,7,0,1,97.72727273
2012020600,5,3586,0.0,19,16,2,0,3,84.21052632
2012020600,14,3598,0.0,41,35,10,1,6,85.36585366
2012020601,28,3892,0.0,29,27,4,1,2,93.10344828
2012020601,17,3886,0.0,30,28,7,0,2,93.33333333
2012020602,13,1918,0.0,23,17,3,0,6,73.91304348
2012020602,13,1682,0.0,12,11,10,0,1,91.66666667
2012020602,52,3600,0.0,27,25,4,0,2,92.59259259
2012020603,19,3600,0.0,23,23,3,0,0,100.0
2012020603,30,3524,0.0,20,18,3,0,2,90.0
2012020604,21,936,0.0,12,12,2,0,0,100.0
2012020604,21,2960,0.0,25,23,5,1,2,92.0
2012020604,26,3895,0.0,28,26,1,0,2,92.85714286
2012020605,9,3600,0.0,33,33,7,1,0,100.0
2012020605,1,3449,0.0,11,9,0,0,2,81.81818182
2012020606,19,3600,0.0,19,15,0,0,4,78.94736842
2012020606,29,3600,0.0,32,31,5,0,1,96.875
2012020607,25,3600,0.0,28,26,3,0,2,92.85714286
2012020607,18,3600,0.0,18,13,3,0,5,72.22222222
2012020608,17,3888,0.0,28,26,5,1,2,92.85714286
2012020608,16,3900,0.0,29,27,6,0,2,93.10344828
2012020609,27,3876,0.0,25,22,2,0,3,88.0
2012020609,20,3876,0.0,31,29,3,1,2,93.5483871
2012020610,4,3507,0.0,21,20,0,0,1,95.23809524
2012020610,7,3600,0.0,29,29,1,0,0,100.0
2012020611,23,3597,0.0,26,22,1,0,4,84.61538462
2012020611,21,3600,0.0,27,24,5,0,3,88.88888889
2012020612,8,625,0.0,4,1,0,0,3,25.0
2012020612,8,2949,0.0,24,22,4,0,2,91.66666667
2012020612,10,3588,0.0,37,36,3,2,1,97.2972973
2012020613,3,3791,0.0,29,29,1,0,0,100.0
2012020613,2,3752,0.0,20,19,5,0,1,95.0
2012020614,14,1200,0.0,20,17,6,0,3,85.0
2012020614,14,2554,0.0,18,15,2,0,3,83.33333333
2012020614,15,3779,0.0,40,35,7,1,5,87.5
2012020615,6,3584,0.0,37,34,6,0,3,91.89189189
2012020615,12,3598,0.0,30,28,9,0,2,93.33333333
2012020616,5,3600,0.0,26,25,5,2,1,96.15384615
2012020616,13,3597,0.0,21,19,4,1,2,90.47619048
2012020617,29,3900,0.0,41,39,5,0,2,95.12195122
2012020617,30,3900,0.0,22,20,2,0,2,90.90909091
2012020618,28,3514,0.0,19,17,2,0,2,89.47368421
2012020618,25,3600,0.0,32,31,4,1,1,96.875
2012020619,20,3589,0.0,29,28,4,0,1,96.55172414
2012020619,22,3600,0.0,38,34,10,0,4,89.47368421
2012020620,24,3556,0.0,18,16,0,0,2,88.88888889
2012020620,26,3600,0.0,20,19,1,1,1,95.0
2012020621,16,3600,0.0,30,30,5,1,0,100.0
2012020621,19,3497,0.0,26,24,0,0,2,92.30769231
2012020622,14,3480,0.0,22,19,2,0,3,86.36363636
2012020622,7,3597,0.0,33,32,1,2,1,96.96969697
2012020623,17,3583,0.0,22,22,2,1,0,100.0
2012020623,18,3562,0.0,31,29,2,0,2,93.5483871
2012020624,9,3600,0.0,36,34,3,0,2,94.44444444
2012020624,6,3588,0.0,21,18,1,1,3,85.71428571
2012020625,1,3564,0.0,12,11,1,0,1,91.66666667
2012020625,10,3600,0.0,32,32,7,2,0,100.0
2012020626,4,3600,0.0,28,25,4,2,3,89.28571429
2012020626,8,2376,0.0,29,23,4,5,6,79.31034483
2012020626,8,1200,0.0,4,3,0,1,1,75.0
2012020627,25,3458,0.0,27,23,5,1,4,85.18518519
2012020627,16,3592,0.0,18,16,4,0,2,88.88888889
2012020628,23,3600,0.0,38,36,1,2,2,94.73684211
2012020628,18,3600,2.0,24,19,3,0,5,79.16666667
2012020629,29,3861,0.0,32,29,3,1,3,90.625
2012020629,21,3869,0.0,30,26,0,1,4,86.66666667
2012020630,30,3600,0.0,23,20,1,0,3,86.95652174
2012020630,20,3524,0.0,27,23,4,0,4,85.18518519
2012020631,28,3600,0.0,35,35,1,1,0,100.0
2012020631,27,3598,0.0,41,37,7,0,4,90.24390244
2012020632,13,1413,0.0,18,13,4,0,5,72.22222222
2012020632,13,2180,0.0,13,13,0,1,0,100.0
2012020632,2,3600,0.0,28,26,7,1,2,92.85714286
2012020633,10,3560,2.0,37,32,5,1,5,86.48648649
2012020633,15,3591,0.0,30,29,4,1,1,96.66666667
2012020634,12,3546,0.0,34,31,8,2,3,91.17647059
2012020634,9,3600,0.0,34,32,3,1,2,94.11764706
2012020635,3,3537,0.0,21,18,4,3,3,85.71428571
2012020635,4,3600,0.0,40,38,8,0,2,95.0
2012020636,14,3898,0.0,36,33,4,1,3,91.66666667
2012020636,52,3900,0.0,27,24,1,0,3,88.88888889
2012020637,23,3900,0.0,36,35,8,1,1,97.22222222
2012020637,19,3900,0.0,22,21,3,2,1,95.45454545
2012020638,30,3600,0.0,19,16,0,0,3,84.21052632
2012020638,22,3453,0.0,30,25,5,1,5,83.33333333
2012020639,26,3900,0.0,35,33,5,1,2,94.28571429
2012020639,28,3888,0.0,43,41,6,0,2,95.34883721
2012020640,8,2373,0.0,20,17,8,0,3,85.0
2012020640,8,1200,0.0,9,6,2,0,3,66.66666667
2012020640,5,3600,0.0,35,31,2,1,4,88.57142857
2012020641,7,3851,0.0,43,41,0,6,2,95.34883721
2012020641,6,3900,0.0,32,30,6,2,2,93.75
2012020642,17,3534,0.0,17,14,0,1,3,82.35294118
2012020642,20,3600,0.0,38,36,7,0,2,94.73684211
2012020643,29,3709,0.0,28,26,1,1,2,92.85714286
2012020643,24,3737,0.0,28,25,6,1,3,89.28571429
2012020644,2,3600,2.0,21,18,2,0,3,85.71428571
2012020644,10,3541,0.0,38,33,2,0,5,86.84210526
2012020645,13,3600,0.0,30,24,0,0,6,80.0
2012020645,3,3600,0.0,35,34,4,2,1,97.14285714
2012020646,14,3585,0.0,35,32,6,0,3,91.42857143
2012020646,8,3587,0.0,34,32,1,3,2,94.11764706
2012020647,15,3590,0.0,37,35,1,1,2,94.59459459
2012020647,9,3600,0.0,19,18,4,0,1,94.73684211
2012020648,1,3600,0.0,23,23,4,0,0,100.0
2012020648,4,3571,0.0,30,28,5,1,2,93.33333333
2012020649,12,3677,0.0,31,27,8,0,4,87.09677419
2012020649,52,3676,0.0,27,24,3,0,3,88.88888889
2012020650,27,3849,0.0,30,29,0,0,1,96.66666667
2012020650,19,3863,0.0,34,33,4,0,1,97.05882353
2012020651,23,3600,0.0,30,25,4,0,5,83.33333333
2012020651,25,3600,0.0,38,37,4,2,1,97.36842105
2012020652,29,3525,0.0,23,21,3,0,2,91.30434783
2012020652,26,3600,0.0,21,20,3,0,1,95.23809524
2012020653,30,2661,0.0,27,22,0,0,5,81.48148148
2012020653,30,939,0.0,2,1,0,0,1,50.0
2012020653,28,3600,0.0,28,27,0,0,1,96.42857143
2012020654,5,3600,0.0,40,38,1,1,2,95.0
2012020654,6,3519,0.0,24,21,6,0,3,87.5
2012020655,3,3600,0.0,28,24,4,0,4,85.71428571
2012020655,7,2327,0.0,15,11,0,0,4,73.33333333
2012020655,7,1273,0.0,14,10,0,0,4,71.42857143
2012020656,25,3523,0.0,20,18,2,0,2,90.0
2012020656,19,3600,0.0,22,21,1,0,1,95.45454545
2012020657,18,3649,0.0,30,25,1,2,5,83.33333333
2012020657,16,3630,0.0,27,23,3,0,4,85.18518519
2012020658,22,3600,0.0,34,33,7,0,1,97.05882353
2012020658,21,3401,0.0,24,20,5,1,4,83.33333333
2012020659,24,3538,0.0,30,28,6,1,2,93.33333333
2012020659,20,3600,0.0,33,32,2,1,1,96.96969697
2012020660,13,3600,0.0,33,27,0,0,6,81.81818182
2012020660,1,3592,0.0,13,11,0,0,2,84.61538462
2012020661,2,3870,0.0,28,24,4,1,4,85.71428571
2012020661,52,3893,0.0,33,29,5,0,4,87.87878788
2012020662,15,3600,0.0,36,35,7,2,1,97.22222222
2012020662,8,3600,0.0,25,20,2,0,5,80.0
2012020663,10,3600,0.0,50,49,5,0,1,98.0
2012020663,9,3578,0.0,22,18,2,1,4,81.81818182
2012020664,7,3600,0.0,42,40,4,0,2,95.23809524
2012020664,5,3544,0.0,32,29,0,0,3,90.625
2012020665,4,3600,0.0,29,26,3,1,3,89.65517241
2012020665,12,3485,0.0,38,33,3,1,5,86.84210526
2012020666,27,3900,0.0,38,36,4,2,2,94.73684211
2012020666,16,3898,0.0,31,29,6,0,2,93.5483871
2012020667,17,3892,0.0,14,13,5,0,1,92.85714286
2012020667,23,3898,0.0,34,33,5,0,1,97.05882353
2012020668,13,3570,0.0,38,36,4,1,2,94.73684211
2012020668,6,3600,0.0,28,28,1,0,0,100.0
2012020669,12,3600,0.0,37,35,5,0,2,94.59459459
2012020669,14,3579,0.0,28,25,7,0,3,89.28571429
2012020670,20,3600,0.0,35,34,7,0,1,97.14285714
2012020670,30,3566,0.0,23,20,1,0,3,86.95652174
2012020671,1,3450,0.0,22,18,4,0,4,81.81818182
2012020671,3,3587,0.0,27,26,1,1,1,96.2962963
2012020672,19,2243,0.0,19,15,0,0,4,78.94736842
2012020672,19,1357,0.0,12,11,0,0,1,91.66666667
2012020672,21,3600,0.0,32,29,5,1,3,90.625
2012020673,24,3577,0.0,28,27,4,0,1,96.42857143
2012020673,22,3481,0.0,30,27,7,0,3,90.0
2012020674,29,3598,0.0,35,32,1,0,3,91.42857143
2012020674,28,3479,0.0,22,18,2,0,4,81.81818182
2012020675,25,3848,0.0,31,27,5,2,4,87.09677419
2012020675,26,3848,0.0,27,24,7,0,3,88.88888889
2012020676,52,3600,0.0,25,24,0,0,1,96.0
2012020676,7,3548,0.0,39,37,7,0,2,94.87179487
2012020677,5,3599,0.0,35,34,7,0,1,97.14285714
2012020677,9,3530,0.0,24,21,12,1,3,87.5
2012020678,27,3531,0.0,22,19,2,0,3,86.36363636
2012020678,17,3600,0.0,34,34,4,0,0,100.0
2012020679,24,3588,0.0,24,24,4,0,0,100.0
2012020679,22,3600,0.0,28,25,4,0,3,89.28571429
2012020680,16,3450,2.0,32,29,5,0,3,90.625
2012020680,23,3553,0.0,25,24,0,1,1,96.0
2012020681,8,3546,0.0,24,21,1,0,3,87.5
2012020681,1,3600,0.0,21,19,2,0,2,90.47619048
2012020682,52,3577,0.0,40,36,2,1,4,90.0
2012020682,15,3600,0.0,27,24,3,0,3,88.88888889
2012020683,2,3900,0.0,32,29,0,0,3,90.625
2012020683,12,3900,0.0,39,36,0,0,3,92.30769231
2012020684,6,2341,0.0,16,13,2,0,3,81.25
2012020684,6,1259,0.0,13,11,0,0,2,84.61538462
2012020684,4,3600,0.0,41,39,5,1,2,95.12195122
2012020685,3,3518,0.0,15,13,1,0,2,86.66666667
2012020685,13,3594,0.0,38,36,2,0,2,94.73684211
2012020686,21,3505,0.0,34,31,3,0,3,91.17647059
2012020686,19,3591,0.0,18,17,5,0,1,94.44444444
2012020687,20,3529,0.0,32,28,3,0,4,87.5
2012020687,18,3582,0.0,18,15,1,0,3,83.33333333
2012020688,26,3561,0.0,25,23,3,1,2,92.0
2012020688,30,3600,0.0,23,22,0,0,1,95.65217391
2012020689,25,3496,0.0,37,34,5,1,3,91.89189189
2012020689,28,3600,0.0,26,24,3,1,2,92.30769231
2012020690,10,3568,0.0,25,21,2,1,4,84.0
2012020690,14,3600,0.0,28,26,2,0,2,92.85714286
2012020691,26,3558,0.0,36,33,3,1,3,91.66666667
2012020691,17,3600,0.0,24,23,1,0,1,95.83333333
2012020692,16,2771,0.0,14,14,3,0,0,100.0
2012020692,16,829,0.0,8,7,2,0,1,87.5
2012020692,22,3546,0.0,29,26,3,0,3,89.65517241
2012020693,28,3509,0.0,32,30,8,1,2,93.75
2012020693,27,3542,0.0,34,33,2,0,1,97.05882353
2012020694,2,3497,0.0,30,28,7,0,2,93.33333333
2012020694,4,3593,0.0,22,21,1,1,1,95.45454545
2012020695,9,3633,0.0,20,19,2,2,1,95.0
2012020695,15,3647,0.0,41,39,7,0,2,95.12195122
2012020696,3,3775,0.0,21,18,1,0,3,85.71428571
2012020696,12,3775,0.0,38,34,4,0,4,89.47368421
2012020697,5,3564,0.0,32,29,1,1,3,90.625
2012020697,1,3600,2.0,18,16,1,0,2,88.88888889
2012020698,10,3600,0.0,34,34,8,0,0,100.0
2012020698,13,3600,0.0,17,13,0,0,4,76.47058824
2012020699,18,3600,0.0,38,33,5,0,5,86.84210526
2012020699,17,3600,0.0,22,20,4,0,2,90.90909091
2012020700,8,3600,0.0,25,23,1,2,2,92.0
2012020700,52,3600,0.0,30,26,4,0,4,86.66666667
2012020701,20,3600,0.0,20,16,4,0,4,80.0
2012020701,19,3600,0.0,19,18,5,2,1,94.73684211
2012020702,29,3596,0.0,32,31,1,0,1,96.875
2012020702,25,3529,0.0,35,32,4,1,3,91.42857143
2012020703,24,3600,0.0,29,28,2,0,1,96.55172414
2012020703,23,3552,0.0,29,27,1,0,2,93.10344828
2012020704,2,3883,0.0,22,21,1,0,1,95.45454545
2012020704,7,3900,0.0,31,30,6,1,1,96.77419355
2012020705,22,3600,0.0,39,38,3,0,1,97.43589744
2012020705,30,2479,0.0,12,9,0,0,3,75.0
2012020705,30,1118,0.0,5,2,0,0,3,40.0
2012020706,20,3557,0.0,38,35,4,0,3,92.10526316
2012020706,16,3600,0.0,26,25,0,1,1,96.15384615
2012020707,21,3344,2.0,31,27,3,0,4,87.09677419
2012020707,21,556,0.0,6,6,0,0,0,100.0
2012020707,27,3900,0.0,28,24,4,3,4,85.71428571
2012020708,8,3600,0.0,17,16,4,0,1,94.11764706
2012020708,10,1041,0.0,5,5,3,0,0,100.0
2012020708,10,2543,0.0,23,19,4,1,4,82.60869565
2012020709,4,3599,0.0,44,43,8,1,1,97.72727273
2012020709,9,3554,0.0,25,23,0,0,2,92.0
2012020710,12,3600,0.0,35,27,3,0,8,77.14285714
2012020710,5,3600,0.0,30,27,1,0,3,90.0
2012020711,6,3803,0.0,37,34,9,0,3,91.89189189
2012020711,15,3802,0.0,34,32,6,1,2,94.11764706
2012020712,13,3600,0.0,31,28,2,3,3,90.32258065
2012020712,14,3553,0.0,31,27,1,0,4,87.09677419
2012020713,18,3548,0.0,46,44,6,0,2,95.65217391
2012020713,29,3600,0.0,20,19,0,0,1,95.0
2012020714,1,3600,0.0,21,17,0,2,4,80.95238095
2012020714,3,3600,0.0,20,20,5,3,0,100.0
2012020715,30,3600,0.0,30,29,4,0,1,96.66666667
2012020715,21,3502,0.0,32,30,7,0,2,93.75
2012020716,16,3524,0.0,28,25,5,0,3,89.28571429
2012020716,19,3589,0.0,23,22,2,0,1,95.65217391
2012020717,17,3600,0.0,17,17,0,1,0,100.0
2012020717,25,3600,0.0,37,34,5,0,3,91.89189189
2012020718,23,3595,0.0,37,30,8,1,7,81.08108108
2012020718,22,3600,0.0,30,28,4,0,2,93.33333333
2012020719,27,3600,0.0,46,43,2,0,3,93.47826087
2012020719,24,3497,0.0,30,26,0,4,4,86.66666667
2012020720,28,3520,0.0,27,24,2,0,3,88.88888889
2012020720,26,3596,0.0,25,23,0,0,2,92.0
2012030111,2,2289,0.0,11,10,1,0,1,90.90909091
2012030111,2,1311,0.0,15,11,5,0,4,73.33333333
2012030111,5,3590,0.0,26,26,6,1,0,100.0
2012030112,2,3600,0.0,33,30,9,0,3,90.90909091
2012030112,5,3546,0.0,42,38,5,0,4,90.47619048
2012030113,5,4124,0.0,36,32,5,0,4,88.88888889
2012030113,2,4121,0.0,25,20,1,1,5,80.0
2012030114,5,3550,0.0,24,18,3,0,6,75.0
2012030114,2,3600,0.0,31,27,2,1,4,87.09677419
2012030115,2,857,0.0,4,4,4,0,0,100.0
2012030115,2,2743,0.0,27,23,2,0,4,85.18518519
2012030115,5,3586,0.0,31,31,4,0,0,100.0
2012030116,5,4069,0.0,38,35,6,1,3,92.10526316
2012030116,2,4069,0.0,21,17,0,0,4,80.95238095
2012030121,9,3600,0.0,50,48,11,4,2,96.0
2012030121,8,3545,0.0,31,27,2,1,4,87.09677419
2012030122,9,3541,0.0,34,31,5,3,3,91.17647059
2012030122,8,3600,0.0,30,29,7,0,1,96.66666667
2012030123,8,3600,0.0,30,24,7,1,6,80.0
2012030123,9,3593,0.0,34,33,6,1,1,97.05882353
2012030124,8,3600,0.0,32,30,1,0,2,93.75
2012030124,8,152,0.0,2,1,0,0,1,50.0
2012030124,9,3690,0.0,28,26,2,0,2,92.85714286
2012030125,9,3600,0.0,34,33,8,1,1,97.05882353
2012030125,8,3600,0.0,29,23,6,2,6,79.31034483
2012030131,3,3495,0.0,30,27,6,1,3,90.0
2012030131,15,3594,0.0,36,35,8,1,1,97.22222222
2012030132,3,4072,0.0,38,37,5,0,1,97.36842105
2012030132,15,4079,0.0,24,24,2,0,0,100.0
2012030133,15,3500,2.0,30,26,11,1,4,86.66666667
2012030133,3,3600,0.0,31,28,1,0,3,90.32258065
2012030134,15,3523,0.0,34,30,4,2,4,88.23529412
2012030134,3,3600,0.0,30,27,2,1,3,90.0
2012030135,3,4164,0.0,35,33,3,0,2,94.28571429
2012030135,15,4164,0.0,25,24,7,0,1,96.0
2012030136,15,3510,0.0,29,28,7,0,1,96.55172414
2012030136,3,3600,0.0,27,27,0,0,0,100.0
2012030137,3,3600,0.0,35,35,2,1,0,100.0
2012030137,15,3600,0.0,27,22,3,0,5,81.48148148
2012030141,10,3600,0.0,40,36,13,1,4,90.0
2012030141,6,3600,0.0,20,19,3,0,1,95.0
2012030142,10,3600,0.0,41,39,0,4,2,95.12195122
2012030142,6,3496,0.0,32,28,3,0,4,87.5
2012030143,6,3592,0.0,47,45,4,1,2,95.74468085
2012030143,10,3570,0.0,37,33,2,0,4,89.18918919
2012030144,6,4386,0.0,48,45,4,0,3,93.75
2012030144,10,4371,0.0,45,41,8,2,4,91.11111111
2012030145,10,3600,0.0,44,43,3,0,1,97.72727273
2012030145,6,3529,0.0,33,31,3,0,2,93.93939394
2012030146,6,3503,0.0,26,24,3,0,2,92.30769231
2012030146,10,3600,0.0,30,29,1,0,1,96.66666667
2012030147,10,3965,0.0,35,30,0,0,5,85.71428571
2012030147,6,3901,0.0,28,24,7,0,4,85.71428571
2012030151,30,4595,0.0,37,35,5,0,2,94.59459459
2012030151,16,4595,0.0,27,26,6,1,1,96.2962963
2012030152,30,3583,0.0,47,43,7,1,4,91.4893617
2012030152,16,3600,0.0,28,26,7,0,2,92.85714286
2012030153,16,3735,0.0,37,34,5,1,3,91.89189189
2012030153,30,3733,0.0,27,25,1,2,2,92.59259259
2012030154,16,3600,0.0,25,25,7,0,0,100.0
2012030154,30,1191,0.0,6,5,0,1,1,83.33333333
2012030154,30,2393,0.0,18,16,1,1,2,88.88888889
2012030155,30,1586,0.0,18,15,0,0,3,83.33333333
2012030155,30,2014,0.0,15,13,1,0,2,86.66666667
2012030155,16,3600,0.0,22,21,4,0,1,95.45454545
2012030161,17,3533,0.0,26,24,0,0,2,92.30769231
2012030161,24,3600,0.0,22,21,5,0,1,95.45454545
2012030162,17,3681,0.0,32,28,7,3,4,87.5
2012030162,24,3681,0.0,32,27,8,0,5,84.375
2012030163,24,3600,0.0,23,23,9,3,0,100.0
2012030163,17,3600,2.0,29,25,7,0,4,86.20689655
2012030164,24,4510,0.0,49,46,2,1,3,93.87755102
